Date,Borough
December 2015,Brooklyn
December 2015,Brooklyn
December 2015,Brooklyn
December 2015,Brooklyn
December 2015,Manhattan
December 2015,Manhattan
December 2015,Queens
December 2015,Queens
December 2015,Queens
December 2015,Manhattan
December 2015,Manhattan
December 2015,Queens
December 2015,Queens
December 2015,Brooklyn
December 2015,Brooklyn
December 2015,Queens
December 2015,Brooklyn
December 2015,Manhattan
December 2015,Queens
December 2015,Queens
December 2015,Brooklyn
December 2015,Brooklyn
December 2015,Brooklyn
December 2015,Brooklyn
December 2015,Brooklyn
December 2015,Brooklyn
December 2015,Brooklyn
December 2015,Brooklyn
December 2015,Brooklyn
December 2015,Queens
December 2015,Queens
December 2015,Queens
December 2015,Queens
December 2015,The Bronx
December 2015,Brooklyn
December 2015,Brooklyn
December 2015,Queens
December 2015,Brooklyn
December 2015,Brooklyn
December 2015,Brooklyn
December 2015,Brooklyn
December 2015,Brooklyn
December 2015,Brooklyn
December 2015,Queens
December 2015,Queens
December 2015,Queens
December 2015,Brooklyn
December 2015,Queens
December 2015,Queens
December 2015,Queens
December 2015,Manhattan
December 2015,Queens
December 2015,Queens
December 2015,Queens
December 2015,Queens
December 2015,The Bronx
December 2015,Manhattan
December 2015,Manhattan
December 2015,Queens
December 2015,Queens
December 2015,Queens
December 2015,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,The Bronx
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Manhattan
January 2016,The Bronx
January 2016,The Bronx
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Manhattan
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Manhattan
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Manhattan
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,The Bronx
January 2016,The Bronx
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Manhattan
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Manhattan
January 2016,Queens
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,The Bronx
January 2016,The Bronx
January 2016,The Bronx
January 2016,Manhattan
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Manhattan
January 2016,Manhattan
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Manhattan
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Manhattan
January 2016,Manhattan
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Manhattan
January 2016,Manhattan
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Manhattan
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Brooklyn
January 2016,Manhattan
January 2016,The Bronx
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Queens
January 2016,Manhattan
January 2016,Manhattan
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,The Bronx
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Manhattan
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Manhattan
January 2016,Manhattan
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,The Bronx
January 2016,The Bronx
January 2016,Queens
January 2016,Queens
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Manhattan
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Manhattan
January 2016,Queens
January 2016,Queens
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Brooklyn
January 2016,Manhattan
January 2016,The Bronx
January 2016,The Bronx
February 2016,Staten Island
February 2016,Staten Island
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Manhattan
February 2016,Manhattan
February 2016,Queens
February 2016,Brooklyn
February 2016,Queens
February 2016,Queens
February 2016,Queens
February 2016,Manhattan
February 2016,Manhattan
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Queens
February 2016,Queens
February 2016,Queens
February 2016,Queens
February 2016,Manhattan
February 2016,Manhattan
February 2016,Manhattan
February 2016,Manhattan
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Queens
February 2016,Queens
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Manhattan
February 2016,Queens
February 2016,Queens
February 2016,Queens
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Queens
February 2016,Queens
February 2016,The Bronx
February 2016,The Bronx
February 2016,Brooklyn
February 2016,Queens
February 2016,Queens
February 2016,Queens
February 2016,Queens
February 2016,Queens
February 2016,Queens
February 2016,Manhattan
February 2016,The Bronx
February 2016,Queens
February 2016,Queens
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Manhattan
February 2016,Queens
February 2016,Manhattan
February 2016,Queens
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Manhattan
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Manhattan
February 2016,Queens
February 2016,Brooklyn
February 2016,Queens
February 2016,Manhattan
February 2016,Manhattan
February 2016,Manhattan
February 2016,Manhattan
February 2016,Queens
February 2016,Queens
February 2016,Queens
February 2016,Brooklyn
February 2016,Manhattan
February 2016,Manhattan
February 2016,The Bronx
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Queens
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Manhattan
February 2016,Queens
February 2016,Queens
February 2016,Queens
February 2016,Manhattan
February 2016,Queens
February 2016,Queens
February 2016,The Bronx
February 2016,Manhattan
February 2016,Queens
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Queens
February 2016,Queens
February 2016,Queens
February 2016,Queens
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Queens
February 2016,Queens
February 2016,Queens
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Queens
February 2016,Queens
February 2016,Queens
February 2016,Staten Island
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Queens
February 2016,Queens
February 2016,Manhattan
February 2016,Queens
February 2016,The Bronx
February 2016,The Bronx
February 2016,The Bronx
February 2016,Queens
February 2016,Manhattan
February 2016,Brooklyn
February 2016,Manhattan
February 2016,The Bronx
February 2016,Brooklyn
February 2016,Queens
February 2016,Queens
February 2016,Manhattan
February 2016,Brooklyn
February 2016,Queens
February 2016,Queens
February 2016,Manhattan
February 2016,Manhattan
February 2016,Manhattan
February 2016,The Bronx
February 2016,Manhattan
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Manhattan
February 2016,The Bronx
February 2016,Queens
February 2016,Queens
February 2016,Manhattan
February 2016,Manhattan
February 2016,Queens
February 2016,Manhattan
February 2016,Manhattan
February 2016,Manhattan
February 2016,Manhattan
February 2016,Queens
February 2016,Queens
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Brooklyn
February 2016,Manhattan
February 2016,The Bronx
February 2016,Brooklyn
February 2016,Manhattan
February 2016,Manhattan
February 2016,Manhattan
February 2016,Brooklyn
February 2016,Queens
February 2016,Queens
